date,new_diagnoses,cum_diagnoses_article,cum_diagnoses,new_recoveries,cum_recoveries,new_deaths,cum_deaths,cum_tests,new_tests,adults,cum_children,new_children,cur_children,n_critical,ventilation,hospitalised,1vac,2vac,positive_percent,yandex_index,asympt_percent
2020-11-14,186,19810,19809,161,16224,4,648,821562,10323,3758,1278,11,53,166,50,3811,,,59.0,2.5,25.2
2020-11-15,176,19986,19985,83,16307,7,655,825313,3751,3790,1285,7,56,157,66,3846,,,58.0,2.9,25.9
2020-11-16,174,20160,20159,72,16379,5,660,828925,3612,3859,1311,26,57,182,54,3916,,,60.0,1.4,24.8
2020-11-17,179,20339,20338,136,16515,6,666,839680,10755,3754,1327,16,54,177,52,3808,,,64.0,1.4,24.8
2020-11-18,182,20521,20520,154,16669,4,670,847276,7596,3719,1333,6,54,198,53,3773,,,63.0,1.4,24.3
2020-11-19,176,20697,20696,167,16836,7,677,856680,9404,3612,1341,8,54,202,51,3666,,,64.0,1.4,25.7
2020-11-20,186,20883,20882,177,17013,5,682,863516,6836,3544,1353,12,51,205,60,3595,,,28.0,1.3,24.4
2020-11-21,183,21066,21065,156,17169,5,687,875111,11595,3337,1361,8,45,203,59,3382,,,78.0,2.5,23.4
2020-11-22,178,21244,21243,94,17263,6,693,880233,5122,3454,1371,10,46,195,56,3500,,,62.0,3.0,23.4
2020-11-23,172,21416,21415,66,17329,5,698,882447,2214,3547,1385,14,47,182,58,3594,,,65.0,1.4,23.5
2020-11-24,175,21591,21590,118,17447,6,704,892782,10335,3426,1393,8,45,205,60,3471,,,56.0,1.3,21.5
2020-11-25,179,21770,21769,170,17617,7,711,899172,6390,3366,1397,4,40,207,52,3406,,,61.0,1.3,21.8
2020-11-26,187,21957,21956,193,17810,6,717,907728,8556,3369,1406,9,38,209,50,3407,,,65.0,1.3,21.6
2020-11-27,181,22138,22137,188,17998,7,724,914180,6452,2940,1406,0,35,208,55,2975,,,59.0,1.3,22.6
2020-11-28,179,22317,22316,196,18194,6,730,920061,5881,3116,1406,0,28,209,40,3144,,,65.0,2.5,21.1
2020-11-29,176,22493,22492,104,18298,6,736,924174,4113,2952,1417,11,32,186,37,2984,,,60.0,2.9,22.1
2020-11-30,179,22672,22671,110,18408,7,743,927011,2837,3045,1431,14,38,198,48,3083,,,63.0,1.3,21.1
2020-12-01,177,22849,22848,166,18574,7,750,933241,6230,2962,1433,2,31,189,46,2993,,,65.0,1.3,21.6
2020-12-02,182,23031,23030,179,18753,6,756,938871,5630,2990,1441,8,22,199,47,3012,,,56.0,1.3,20.2
2020-12-03,186,23217,23216,154,18907,8,764,944180,5309,2867,1444,3,27,190,49,2894,,,66.0,1.3,21.3
2020-12-04,176,23393,23392,195,19102,7,771,951918,7738,2784,1450,6,28,184,46,2812,,,59.0,1.3,19.7
2020-12-05,179,23572,23571,198,19300,8,779,959198,7280,2588,1454,4,32,209,40,2620,,,66.0,2.5,20.4
2020-12-06,180,23752,23751,108,19408,7,786,961123,1925,2792,1460,6,35,193,39,2827,,,65.0,3.0,20.9
2020-12-07,178,23930,23929,94,19502,6,792,961775,652,2828,1463,3,36,204,42,2864,,,66.0,1.3,20.6
2020-12-08,174,24104,24103,197,19699,6,798,969478,7703,2733,1465,2,36,199,55,2769,,,60.0,1.2,19.5
2020-12-09,168,24272,24271,192,19891,8,806,973840,4362,2611,1467,2,37,194,56,2648,,,64.0,1.2,18.1
2020-12-10,170,24442,24441,190,20081,7,813,979569,5729,2728,1471,4,37,194,37,2765,,,63.0,1.2,18.9
2020-12-11,172,24614,24613,216,20297,7,820,985645,6076,2543,1487,16,37,151,39,2580,,,61.0,1.1,16.1
2020-12-12,169,24783,24782,224,20521,6,826,993120,7475,2512,1490,3,37,180,42,2549,,,63.0,2.3,18.4
2020-12-13,168,24951,24950,121,20642,7,833,994721,1601,2605,1495,5,36,178,37,2641,,,46.0,2.9,19.6
2020-12-14,170,25136,25120,96,20738,6,839,996076,1355,2657,1511,16,38,166,40,2695,,,66.0,1.1,18.9
2020-12-15,168,25304,25288,256,20994,7,846,1003639,7563,2597,1516,5,38,173,40,2635,,,58.0,1.0,19.4
2020-12-16,163,25467,25451,165,21159,7,853,1008419,4780,2537,1519,3,32,150,35,2569,,,52.0,1.0,17.8
